"Step","SHF-Accum-v2-128 - score_train_avg","SHF-Accum-v2-128 - score_train_avg__MIN","SHF-Accum-v2-128 - score_train_avg__MAX","SHF-Accum-v2-64 - score_train_avg","SHF-Accum-v2-64 - score_train_avg__MIN","SHF-Accum-v2-64 - score_train_avg__MAX","SHF-Accum-v2-32 - score_train_avg","SHF-Accum-v2-32 - score_train_avg__MIN","SHF-Accum-v2-32 - score_train_avg__MAX","SHF-Accum-v2-16 - score_train_avg","SHF-Accum-v2-16 - score_train_avg__MIN","SHF-Accum-v2-16 - score_train_avg__MAX","SHF-Accum-v2-8 - score_train_avg","SHF-Accum-v2-8 - score_train_avg__MIN","SHF-Accum-v2-8 - score_train_avg__MAX","SHF-Accum-v2-4 - score_train_avg","SHF-Accum-v2-4 - score_train_avg__MIN","SHF-Accum-v2-4 - score_train_avg__MAX","SHF-Accum-v2-3 - score_train_avg","SHF-Accum-v2-3 - score_train_avg__MIN","SHF-Accum-v2-3 - score_train_avg__MAX","SHF-Accum-v2-2 - score_train_avg","SHF-Accum-v2-2 - score_train_avg__MIN","SHF-Accum-v2-2 - score_train_avg__MAX","SHF-Accum-v2-1 - score_train_avg","SHF-Accum-v2-1 - score_train_avg__MIN","SHF-Accum-v2-1 - score_train_avg__MAX","SHF-Accum-v2-0 - score_train_avg","SHF-Accum-v2-0 - score_train_avg__MIN","SHF-Accum-v2-0 - score_train_avg__MAX"
"636","","","","","","","","","","","","","","","","-1.9849967956542969","-1.9849967956542969","-1.9849967956542969","-2.0558268229166665","-2.0558268229166665","-2.0558268229166665","-1.76641845703125","-1.76641845703125","-1.76641845703125","-2.752685546875","-2.752685546875","-2.752685546875","","",""
"637","","","","","","","","","","","","","","","","","","","","","","","","","-1.317138671875","-1.317138671875","-1.317138671875","","",""
"638","","","","","","","","","","","","","","","","","","","","","","-0.21856689453125","-0.21856689453125","-0.21856689453125","0.95703125","0.95703125","0.95703125","","",""
"639","","","","","","","","","","","","","","","","","","","-0.9369227091471354","-0.9369227091471354","-0.9369227091471354","","","","-1.48095703125","-1.48095703125","-1.48095703125","","",""
"640","-1.891736219637096","-1.891736219637096","-1.891736219637096","-2.0045526400208473","-2.0045526400208473","-2.0045526400208473","-1.8466635346412659","-1.8466635346412659","-1.8466635346412659","-1.781667709350586","-1.781667709350586","-1.781667709350586","-1.5407333374023438","-1.5407333374023438","-1.5407333374023438","-1.3010101318359375","-1.3010101318359375","-1.3010101318359375","","","","-1.7579345703125","-1.7579345703125","-1.7579345703125","-1.952392578125","-1.952392578125","-1.952392578125","","",""
"641","","","","","","","","","","","","","","","","","","","","","","","","","-1.6982421875","-1.6982421875","-1.6982421875","","",""
"642","","","","","","","","","","","","","","","","","","","-1.3310546875","-1.3310546875","-1.3310546875","-0.592376708984375","-0.592376708984375","-0.592376708984375","0.470062255859375","0.470062255859375","0.470062255859375","","",""
"643","","","","","","","","","","","","","","","","","","","","","","","","","0.950286865234375","0.950286865234375","0.950286865234375","","",""
"644","","","","","","","","","","","","","","","","-0.0238800048828125","-0.0238800048828125","-0.0238800048828125","","","","0.90057373046875","0.90057373046875","0.90057373046875","0.85003662109375","0.85003662109375","0.85003662109375","","",""
"645","","","","","","","","","","","","","","","","","","","0.9271036783854166","0.9271036783854166","0.9271036783854166","","","","2.054931640625","2.054931640625","2.054931640625","","",""
"646","","","","","","","","","","","","","","","","","","","","","","-0.14959716796875","-0.14959716796875","-0.14959716796875","-2.177001953125","-2.177001953125","-2.177001953125","","",""
"647","","","","","","","","","","","","","","","","","","","","","","","","","-2.492919921875","-2.492919921875","-2.492919921875","","",""
"648","","","","","","","","","","","","","-0.5075531005859375","-0.5075531005859375","-0.5075531005859375","-1.052734375","-1.052734375","-1.052734375","-2.248046875","-2.248046875","-2.248046875","-1.9111328125","-1.9111328125","-1.9111328125","-1.61962890625","-1.61962890625","-1.61962890625","","",""
"649","","","","","","","","","","","","","","","","","","","","","","","","","-4.24169921875","-4.24169921875","-4.24169921875","","",""
"650","","","","","","","","","","","","","","","","","","","","","","-2.95294189453125","-2.95294189453125","-2.95294189453125","-1.5931396484375","-1.5931396484375","-1.5931396484375","","",""
"651","","","","","","","","","","","","","","","","","","","-3.0928548177083335","-3.0928548177083335","-3.0928548177083335","","","","-3.00244140625","-3.00244140625","-3.00244140625","","",""
"652","","","","","","","","","","","","","","","","-2.3169784545898438","-2.3169784545898438","-2.3169784545898438","","","","-1.6046905517578125","-1.6046905517578125","-1.6046905517578125","-0.572509765625","-0.572509765625","-0.572509765625","","",""
"653","","","","","","","","","","","","","","","","","","","","","","","","","-1.0380859375","-1.0380859375","-1.0380859375","","",""
"654","","","","","","","","","","","","","","","","","","","-1.2878557840983074","-1.2878557840983074","-1.2878557840983074","-1.2605972290039062","-1.2605972290039062","-1.2605972290039062","-1.1367645263671875","-1.1367645263671875","-1.1367645263671875","","",""
"655","","","","","","","","","","","","","","","","","","","","","","","","","-1.9697265625","-1.9697265625","-1.9697265625","","",""
"656","","","","","","","","","","-1.342808723449707","-1.342808723449707","-1.342808723449707","-1.9915533065795898","-1.9915533065795898","-1.9915533065795898","-1.8824462890625","-1.8824462890625","-1.8824462890625","","","","-1.8094482421875","-1.8094482421875","-1.8094482421875","-1.4027099609375","-1.4027099609375","-1.4027099609375","","",""
"657","","","","","","","","","","","","","","","","","","","-1.6950670878092449","-1.6950670878092449","-1.6950670878092449","","","","-0.86181640625","-0.86181640625","-0.86181640625","","",""
"658","","","","","","","","","","","","","","","","","","","","","","-0.7106399536132812","-0.7106399536132812","-0.7106399536132812","-1.3016357421875","-1.3016357421875","-1.3016357421875","","",""
"659","","","","","","","","","","","","","","","","","","","","","","","","","0.773223876953125","0.773223876953125","0.773223876953125","","",""
"660","","","","","","","","","","","","","","","","-0.6716117858886719","-0.6716117858886719","-0.6716117858886719","-0.6479085286458334","-0.6479085286458334","-0.6479085286458334","-0.43791961669921875","-0.43791961669921875","-0.43791961669921875","-1.345703125","-1.345703125","-1.345703125","","",""
"661","","","","","","","","","","","","","","","","","","","","","","","","","-1.2487716674804688","-1.2487716674804688","-1.2487716674804688","","",""
"662","","","","","","","","","","","","","","","","","","","","","","-2.18292236328125","-2.18292236328125","-2.18292236328125","-2.937255859375","-2.937255859375","-2.937255859375","","",""
"663","","","","","","","","","","","","","","","","","","","-2.1013590494791665","-2.1013590494791665","-2.1013590494791665","","","","-1.909912109375","-1.909912109375","-1.909912109375","","",""
"664","","","","","","","","","","","","","-1.0574088096618652","-1.0574088096618652","-1.0574088096618652","-1.3404335975646973","-1.3404335975646973","-1.3404335975646973","","","","-1.0354773998260498","-1.0354773998260498","-1.0354773998260498","0.1626605987548828","0.1626605987548828","0.1626605987548828","","",""
"665","","","","","","","","","","","","","","","","","","","","","","","","","0.955810546875","0.955810546875","0.955810546875","","",""
"666","","","","","","","","","","","","","","","","","","","0.3256975809733073","0.3256975809733073","0.3256975809733073","0.8886642456054688","0.8886642456054688","0.8886642456054688","0.4805793762207031","0.4805793762207031","0.4805793762207031","","",""
"667","","","","","","","","","","","","","","","","","","","","","","","","","-2.681640625","-2.681640625","-2.681640625","","",""
"668","","","","","","","","","","","","","","","","-0.7893352508544922","-0.7893352508544922","-0.7893352508544922","","","","-2.5870361328125","-2.5870361328125","-2.5870361328125","-1.573486328125","-1.573486328125","-1.573486328125","","",""
"669","","","","","","","","","","","","","","","","","","","-2.3391927083333335","-2.3391927083333335","-2.3391927083333335","","","","-3.642333984375","-3.642333984375","-3.642333984375","","",""
"670","","","","","","","","","","","","","","","","","","","","","","-2.0673828125","-2.0673828125","-2.0673828125","-1.4609375","-1.4609375","-1.4609375","","",""
"671","","","","","","","","","","","","","","","","","","","","","","","","","-0.04987072944641113","-0.04987072944641113","-0.04987072944641113","","",""
"672","","","","","","","-1.1843076050281525","-1.1843076050281525","-1.1843076050281525","-1.1429314613342285","-1.1429314613342285","-1.1429314613342285","-1.1625502407550812","-1.1625502407550812","-1.1625502407550812","-1.422386884689331","-1.422386884689331","-1.422386884689331","-1.0583235422770183","-1.0583235422770183","-1.0583235422770183","-0.964749813079834","-0.964749813079834","-0.964749813079834","-1.121337890625","-1.121337890625","-1.121337890625","","",""
"673","","","","","","","","","","","","","","","","","","","","","","","","","-2.2965087890625","-2.2965087890625","-2.2965087890625","","",""
"674","","","","","","","","","","","","","","","","","","","","","","-0.817115068435669","-0.817115068435669","-0.817115068435669","0.0000591278076171875","0.0000591278076171875","0.0000591278076171875","","",""
"675","","","","","","","","","","","","","","","","","","","-2.3744959831237793","-2.3744959831237793","-2.3744959831237793","","","","-2.48681640625","-2.48681640625","-2.48681640625","","",""
"676","","","","","","","","","","","","","","","","-1.7726478576660156","-1.7726478576660156","-1.7726478576660156","","","","-1.72430419921875","-1.72430419921875","-1.72430419921875","-1.21728515625","-1.21728515625","-1.21728515625","","",""
"677","","","","","","","","","","","","","","","","","","","","","","","","","-1.083984375","-1.083984375","-1.083984375","","",""
"678","","","","","","","","","","","","","","","","","","","-1.4256184895833333","-1.4256184895833333","-1.4256184895833333","-1.3197021484375","-1.3197021484375","-1.3197021484375","-1.5867919921875","-1.5867919921875","-1.5867919921875","","",""
"679","","","","","","","","","","","","","","","","","","","","","","","","","-0.20916748046875","-0.20916748046875","-0.20916748046875","","",""
"680","","","","","","","","","","","","","-1.2224375009536743","-1.2224375009536743","-1.2224375009536743","-0.8335232734680176","-0.8335232734680176","-0.8335232734680176","","","","-0.31857144832611084","-0.31857144832611084","-0.31857144832611084","-0.3402223587036133","-0.3402223587036133","-0.3402223587036133","","",""
"681","","","","","","","","","","","","","","","","","","","-0.9324601491292318","-0.9324601491292318","-0.9324601491292318","","","","-1.8370361328125","-1.8370361328125","-1.8370361328125","","",""
"682","","","","","","","","","","","","","","","","","","","","","","-2.02801513671875","-2.02801513671875","-2.02801513671875","-2.400390625","-2.400390625","-2.400390625","","",""
"683","","","","","","","","","","","","","","","","","","","","","","","","","-0.891754150390625","-0.891754150390625","-0.891754150390625","","",""
"684","","","","","","","","","","","","","","","","-2.1074371337890625","-2.1074371337890625","-2.1074371337890625","-2.194981892903646","-2.194981892903646","-2.194981892903646","-1.9322166442871094","-1.9322166442871094","-1.9322166442871094","-2.8076171875","-2.8076171875","-2.8076171875","","",""
"685","","","","","","","","","","","","","","","","","","","","","","","","","1.144500732421875","1.144500732421875","1.144500732421875","","",""
"686","","","","","","","","","","","","","","","","","","","","","","1.1227340698242188","1.1227340698242188","1.1227340698242188","1.257568359375","1.257568359375","1.257568359375","","",""
"687","","","","","","","","","","","","","","","","","","","0.059290568033854164","0.059290568033854164","0.059290568033854164","","","","-1.712646484375","-1.712646484375","-1.712646484375","","",""
"688","","","","","","","","","","-1.2311486601829529","-1.2311486601829529","-1.2311486601829529","-1.2488021850585938","-1.2488021850585938","-1.2488021850585938","-0.2466278076171875","-0.2466278076171875","-0.2466278076171875","","","","-1.98828125","-1.98828125","-1.98828125","-1.301025390625","-1.301025390625","-1.301025390625","","",""
"689","","","","","","","","","","","","","","","","","","","","","","","","","-3.4873046875","-3.4873046875","-3.4873046875","","",""
"690","","","","","","","","","","","","","","","","","","","-2.4892578125","-2.4892578125","-2.4892578125","-2.7115478515625","-2.7115478515625","-2.7115478515625","-1.85546875","-1.85546875","-1.85546875","","",""
"691","","","","","","","","","","","","","","","","","","","","","","","","","-0.10881495475769043","-0.10881495475769043","-0.10881495475769043","","",""
"692","","","","","","","","","","","","","","","","-1.703671932220459","-1.703671932220459","-1.703671932220459","","","","-0.8007049560546875","-0.8007049560546875","-0.8007049560546875","-1.0804443359375","-1.0804443359375","-1.0804443359375","","",""
"693","","","","","","","","","","","","","","","","","","","-1.3602816263834636","-1.3602816263834636","-1.3602816263834636","","","","-1.5341796875","-1.5341796875","-1.5341796875","","",""
"694","","","","","","","","","","","","","","","","","","","","","","-1.5015869140625","-1.5015869140625","-1.5015869140625","-1.1871337890625","-1.1871337890625","-1.1871337890625","","",""
"695","","","","","","","","","","","","","","","","","","","","","","","","","-3.912353515625","-3.912353515625","-3.912353515625","","",""
"696","","","","","","","","","","","","","-2.148550033569336","-2.148550033569336","-2.148550033569336","-1.8682861328125","-1.8682861328125","-1.8682861328125","-2.295166015625","-2.295166015625","-2.295166015625","-2.2098388671875","-2.2098388671875","-2.2098388671875","-2.3515625","-2.3515625","-2.3515625","","",""
"697","","","","","","","","","","","","","","","","","","","","","","","","","1.08935546875","1.08935546875","1.08935546875","","",""
"698","","","","","","","","","","","","","","","","","","","","","","-0.53155517578125","-0.53155517578125","-0.53155517578125","-2.783203125","-2.783203125","-2.783203125","","",""
"699","","","","","","","","","","","","","","","","","","","-1.2799479166666667","-1.2799479166666667","-1.2799479166666667","","","","-2.1337890625","-2.1337890625","-2.1337890625","","",""
